system:index,NDVI,NDWI,.geo
474,0.7230351485895309,-0.6618652698966973,"{""type"":""Point"",""coordinates"":[79.26451808829383,17.127350954395595]}"
475,0.8659592292655682,-0.732434534612393,"{""type"":""Point"",""coordinates"":[79.27693445874253,17.015415356472456]}"
476,0.8043740775526633,-0.7181551041267408,"{""type"":""Point"",""coordinates"":[79.29463623642023,16.994527816542213]}"
477,0.7763247513962676,-0.6611464968152866,"{""type"":""Point"",""coordinates"":[79.34655099574952,17.04211562733575]}"
478,0.7879043600562587,-0.6872843111229094,"{""type"":""Point"",""coordinates"":[79.27655252491225,16.99126265081095]}"
479,0.23742525501231093,-0.3940034341566504,"{""type"":""Point"",""coordinates"":[79.2849731152973,17.10502478965837]}"
480,0.14961812946037312,-0.2698105379615544,"{""type"":""Point"",""coordinates"":[79.23749214783571,17.031089067934627]}"
481,0.5081384215565586,-0.5260899653979239,"{""type"":""Point"",""coordinates"":[79.33552648442702,17.00197657690666]}"
482,0.30504754937820044,-0.37019969278033793,"{""type"":""Point"",""coordinates"":[79.28421626705332,17.061646320205337]}"
483,0.1974905897114178,-0.2694865655759511,"{""type"":""Point"",""coordinates"":[79.27311741158435,17.072123634428458]}"
484,0.6433973240255962,-0.596045197740113,"{""type"":""Point"",""coordinates"":[79.26962149000217,17.10982739907203]}"
485,0.23943661971830985,-0.3711254765456655,"{""type"":""Point"",""coordinates"":[79.2884585660345,17.094725435645486]}"
486,0.794077859612205,-0.6637858935043212,"{""type"":""Point"",""coordinates"":[79.33983473658586,17.054857937357905]}"
487,0.2425,-0.4177720724575667,"{""type"":""Point"",""coordinates"":[79.26888088164166,17.015553300756117]}"
488,0.5331000291630212,-0.5730101735487731,"{""type"":""Point"",""coordinates"":[79.34176620184817,17.09891973121827]}"
489,0.8209492182094922,-0.7139880177129461,"{""type"":""Point"",""coordinates"":[79.31198166674879,17.06453021916645]}"
490,0.8312770923641214,-0.7093059446000622,"{""type"":""Point"",""coordinates"":[79.2386010644668,17.083499559476227]}"
491,-0.20190023752969122,0.4760914760914761,"{""type"":""Point"",""coordinates"":[79.30536346204917,17.087221670623073]}"
492,0.6310713659477468,-0.5382834463370266,"{""type"":""Point"",""coordinates"":[79.28734553214096,16.998973220159282]}"
493,0.5876466954910439,-0.5925650557620817,"{""type"":""Point"",""coordinates"":[79.29232334496102,17.127850062944272]}"
494,0.8473037907100908,-0.7365119196988708,"{""type"":""Point"",""coordinates"":[79.19921821311313,17.001063018088843]}"
495,0.22474325292572248,-0.4500212074084547,"{""type"":""Point"",""coordinates"":[79.22259907121513,17.09811496042009]}"
496,0.821491645156908,-0.7088962528677033,"{""type"":""Point"",""coordinates"":[79.33521726624916,17.015937236209975]}"
497,0.7911181831332272,-0.6694081164891466,"{""type"":""Point"",""coordinates"":[79.2996170638182,17.12909130643999]}"
498,0.8042184964845862,-0.7500327868852459,"{""type"":""Point"",""coordinates"":[79.24519542983633,17.019403308258358]}"
499,0.8596866096866097,-0.7253303964757709,"{""type"":""Point"",""coordinates"":[79.34676653326248,17.06029787484773]}"
