NDVI,NDWI,VH,VV,Rainfall,Moisture_Stress
0.757631822386679,-0.6824085005903188,-19.17667471365356,-11.23439836490859,18.531933426300803,High
0.1278945493409334,-0.1839940164547494,-17.17576279401284,-10.455211843320589,18.531933426300803,Low
0.3052601729760386,-0.4283941039565554,-19.874320770534226,-12.481863436411423,18.531933426300803,Moderate
0.6836606016933886,-0.5757882313269264,-21.032585936925926,-9.950660776485744,18.531933426300803,Moderate
0.807149978635522,-0.6980728051391863,-15.40299895740397,-8.803740510087387,18.531933426300803,High
0.71682228685137,-0.6354622338874307,-17.44155253592853,-10.522148598387746,18.531933426300803,High
0.0822637106184364,-0.1468315301391035,-13.098410779630074,-9.64368603506021,18.531933426300803,Low
0.871313672922252,-0.7480591034310042,-20.055184194099724,-13.740276074590088,18.531933426300803,High
0.6522845869924908,-0.6197130380536494,-19.42478977444184,-9.88234499711036,18.531933426300803,High
0.7389368944749934,-0.6730066759037662,-17.532328146507723,-10.549497909939095,18.531933426300803,High
0.8434760831455046,-0.7295582706766918,-16.78519011386244,-11.46553051732977,18.531933426300803,High
0.7964016607719514,-0.6801380698978858,-20.06969698972921,-10.955805501744022,18.531933426300803,High
0.8545319832057298,-0.7351819757365684,-16.764666384867127,-10.067253966078164,18.531933426300803,High
0.775645548186821,-0.7037638776062821,-16.737553957197886,-11.767392408892084,18.531933426300803,High
0.3193461819956086,-0.3698074974670719,-16.55391459391848,-9.403227507098752,18.531933426300803,Moderate
0.4507569591404851,-0.4624220544798162,-15.7882152702744,-10.609713826150225,18.531933426300803,Moderate
0.5466365178066704,-0.3471196454948301,-23.86560608359309,-17.242800647657923,18.531933426300803,Moderate
0.2572227399813607,-0.3775848863926474,-18.665358891996647,-11.297268270928564,18.531933426300803,Moderate
0.2773666751722378,-0.4298771779491573,-23.397594291960576,-13.909864679014408,18.531933426300803,Moderate
0.7456926257753274,-0.6785950960901259,-14.157243308107168,-9.4348258891583,18.531933426300803,High
0.3324921135646688,-0.1162790697674418,-26.80712880064184,-15.029060873929636,18.531933426300803,Low
0.5626657238819162,-0.5379262352122477,-15.45117504559667,-10.356407353199176,18.531933426300803,Moderate
0.2310590547956425,-0.3894795229730979,-20.9378205406228,-13.376678414507788,18.531933426300803,Moderate
0.6234167438986716,-0.5291721227993598,-18.669048595449908,-9.8690763421048,18.531933426300803,Moderate
0.7778443113772455,-0.6722050126724867,-17.741195092515554,-8.880000135672388,18.531933426300803,High
0.7258914728682171,-0.6182584678005524,-19.82070210311698,-11.735183009842569,18.531933426300803,High
0.8432846609801937,-0.7218095881161377,-19.04049694604128,-11.79133388194077,18.531933426300803,High
0.2317757009345794,-0.3833639464707425,-23.786151792146967,-15.13664134868151,18.531933426300803,Moderate
0.4847968864023352,-0.4924205378973105,-18.358174041563224,-11.688724951111787,18.531933426300803,Moderate
0.792059925093633,-0.6857384441939121,-17.037883801489162,-12.307196419194584,18.531933426300803,High
0.833046699298849,-0.6988719960765081,-18.2186608963662,-11.398006518817285,18.531933426300803,High
0.7118791751379611,-0.6546883773161145,-16.967812579843095,-10.335712671346895,18.531933426300803,High
0.7786388140161725,-0.6660880542843617,-19.48330336568677,-10.72528361076576,18.531933426300803,High
0.7574035297636853,-0.650976535056906,-18.434349623302506,-11.11030471325244,18.531933426300803,High
0.8148811045768346,-0.7194767441860465,-16.758605407994832,-10.14063410862224,18.531933426300803,High
0.2158776639010899,-0.3894775980665551,-19.16154315276149,-10.678668221206976,18.531933426300803,Moderate
0.4535606181296798,-0.5422582826233941,-14.69306771133397,-7.01928430901126,18.531933426300803,Moderate
0.2900389398316794,-0.4448508722566123,-18.268021182812834,-13.089446018751582,18.531933426300803,Moderate
0.8366225331001749,-0.7193638914873713,-17.565925843845168,-11.714441431060065,18.531933426300803,High
0.8231184921576381,-0.7076543209876544,-15.80500663335082,-10.303344393099884,18.531933426300803,High
0.5813736178165395,-0.5633564280215551,-16.25498214580084,-9.618237045384593,18.531933426300803,Moderate
0.4878386395095906,-0.5011971268954509,-16.986628481541274,-9.618577263184472,18.531933426300803,Moderate
0.5910061192543048,-0.5790960451977402,-17.57136206230567,-11.407145631470424,18.531933426300803,Moderate
0.4271805273833671,-0.4764969222160045,-16.54548366558847,-9.209034136341945,18.531933426300803,Moderate
0.773968253968254,-0.6798436795430632,-19.17887238461659,-11.59312644919236,18.531933426300803,High
0.7750511247443763,-0.6687723152979951,-20.527895490457247,-9.820881025437943,18.531933426300803,High
-0.1840228245363766,0.4169215086646279,-34.48684899895652,-22.903070653249,18.531933426300803,Low
0.8076386952885419,-0.6956066945606695,-16.083277567351086,-10.24805074890742,18.531933426300803,High
0.8158012200565392,-0.7188732394366197,-19.755659642486386,-11.860428681776558,18.531933426300803,High
0.4565560821484992,-0.5252274607113316,-17.711858003048285,-13.154659253813524,18.531933426300803,Moderate
0.1787462130039618,-0.3380952380952381,-28.12767961601788,-15.725088004719195,18.531933426300803,Moderate
0.228,-0.3423699169217315,-20.76845112784461,-11.195773138918844,18.531933426300803,Moderate
0.2084677939847683,-0.3187772925764192,-22.128844753283868,-14.059759054428303,18.531933426300803,Moderate
0.5435915248350122,-0.5406482925983706,-20.232224038287896,-11.942364027580004,18.531933426300803,Moderate
0.2629535002554931,-0.365977672156516,-16.10789388241551,-5.485341133459806,18.531933426300803,Moderate
0.2984114480766706,-0.3631977946243969,-16.414603547565967,-5.708201484967019,18.531933426300803,Moderate
0.6848281642917016,-0.6600594648166501,-14.556952541563446,-8.172305427108057,18.531933426300803,High
